ID,Scale,High.Level.Cat,Specific.Skill,Rank.Now,Rank.Future,TeamFolder,Team,Group.Class,Rank.Now.Num,Rank.Future.Num,Gap,Gap2,CreditSkill,DebitSkill,Year
126,Scale G,Analytical tools,"Visualisation tools (Excel, tableau, power BI, SSRS)",Good (2),Good (2),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_3.xlsx,RDG,Datasets Subject Matter Expertise,2,2,0,0,FALSE,FALSE,2019
126,Scale G,Analytical tools,"Programming tools for product development (R, Python, Matlab, Shiny)",Basic (1),Good (2),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_3.xlsx,RDG,Datasets Subject Matter Expertise,1,2,-1,1,FALSE,TRUE,2019
126,Scale G,Analytical tools,"Database query tools (SQL type tools , NoSQL, MDx, SSAS)",Not applicable (0),Good (2),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_3.xlsx,RDG,Datasets Subject Matter Expertise,0,2,-2,4,FALSE,TRUE,2019
126,Scale G,Analytical tools,"Econometric tools (Eviews, Stata, X13, etc)",Not applicable (0),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_3.xlsx,RDG,Datasets Subject Matter Expertise,0,0,0,0,FALSE,FALSE,2019
126,Scale G,Analytical tools,"Bank collaboration tools: Sharepoint, Collaborate, My Service",Basic (1),Good (2),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_3.xlsx,RDG,Datasets Subject Matter Expertise,1,2,-1,1,FALSE,TRUE,2019
126,Scale G,Analytical tools,VBA,Not applicable (0),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_3.xlsx,RDG,Datasets Subject Matter Expertise,0,0,0,0,FALSE,FALSE,2019
126,Scale G,Analytical tools,STAR tools,High (3),High (3),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_3.xlsx,RDG,Datasets Subject Matter Expertise,3,3,0,0,FALSE,FALSE,2019
126,Scale G,Analytical tools,Programming tools for big data (e.g. Spark),Basic (1),Basic (1),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_3.xlsx,RDG,Datasets Subject Matter Expertise,1,1,0,0,FALSE,FALSE,2019
126,Scale G,Analytical tools,Version control (git),Not applicable (0),Good (2),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_3.xlsx,RDG,Datasets Subject Matter Expertise,0,2,-2,4,FALSE,TRUE,2019
126,Scale G,Analytical tools,"Programming notebooks (Jupyter notebooks, R markdown)",Not applicable (0),Good (2),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_3.xlsx,RDG,Datasets Subject Matter Expertise,0,2,-2,4,FALSE,TRUE,2019
126,Scale G,Analytical tools,"Workflow-based tools ( KNIME, Alteryx)",Not applicable (0),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_3.xlsx,RDG,Datasets Subject Matter Expertise,0,0,0,0,FALSE,FALSE,2019
126,Scale G,Analytical tools,Web development,Not applicable (0),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_3.xlsx,RDG,Datasets Subject Matter Expertise,0,0,0,0,FALSE,FALSE,2019
126,Scale G,Analytical tools,"Office tools: 
Powerpoint
Access
Word",High (3),Good (2),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_3.xlsx,RDG,Datasets Subject Matter Expertise,3,2,1,1,TRUE,FALSE,2019
126,Scale G,Analytical tools,Team workflow management tools,Not applicable (0),Basic (1),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_3.xlsx,RDG,Datasets Subject Matter Expertise,0,1,-1,1,FALSE,TRUE,2019
126,Scale G,Soft,Presentations/public  speaking,Basic (1),High (3),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_3.xlsx,RDG,Datasets Subject Matter Expertise,1,3,-2,4,FALSE,TRUE,2019
126,Scale G,Soft,Customer service,Good (2),High (3),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_3.xlsx,RDG,Datasets Subject Matter Expertise,2,3,-1,1,FALSE,TRUE,2019
126,Scale G,Soft,"Communication (written, reviewing and editing)",High (3),Good (2),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_3.xlsx,RDG,Datasets Subject Matter Expertise,3,2,1,1,TRUE,FALSE,2019
126,Scale G,Soft,Stakeholder management/negotiation,Good (2),High (3),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_3.xlsx,RDG,Datasets Subject Matter Expertise,2,3,-1,1,FALSE,TRUE,2019
126,Scale G,Soft,Planning & Organisation,Good (2),High (3),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_3.xlsx,RDG,Datasets Subject Matter Expertise,2,3,-1,1,FALSE,TRUE,2019
126,Scale G,Soft,Training,Good (2),Good (2),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_3.xlsx,RDG,Datasets Subject Matter Expertise,2,2,0,0,FALSE,FALSE,2019
126,Scale G,Soft,Event management,High (3),Basic (1),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_3.xlsx,RDG,Datasets Subject Matter Expertise,3,1,2,4,TRUE,FALSE,2019
126,Scale G,Management,Coaching and Mentoring,Good (2),High (3),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_3.xlsx,RDG,Datasets Subject Matter Expertise,2,3,-1,1,FALSE,TRUE,2019
126,Scale G,Management,Leadership,Good (2),High (3),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_3.xlsx,RDG,Datasets Subject Matter Expertise,2,3,-1,1,FALSE,TRUE,2019
126,Scale G,Management,Line/people management,Good (2),High (3),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_3.xlsx,RDG,Datasets Subject Matter Expertise,2,3,-1,1,FALSE,TRUE,2019
126,Scale G,Management,Performance Evaluation,Good (2),High (3),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_3.xlsx,RDG,Datasets Subject Matter Expertise,2,3,-1,1,FALSE,TRUE,2019
126,Scale G,Management,Self-management,High (3),High (3),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_3.xlsx,RDG,Datasets Subject Matter Expertise,3,3,0,0,FALSE,FALSE,2019
126,Scale G,Management,"Project Management (scoping, task setting, development follow-up, budget)",Basic (1),Good (2),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_3.xlsx,RDG,Datasets Subject Matter Expertise,1,2,-1,1,FALSE,TRUE,2019
126,Scale G,Management,Business planning,Basic (1),Good (2),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_3.xlsx,RDG,Datasets Subject Matter Expertise,1,2,-1,1,FALSE,TRUE,2019
126,Scale G,Management,Strategy,Basic (1),Good (2),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_3.xlsx,RDG,Datasets Subject Matter Expertise,1,2,-1,1,FALSE,TRUE,2019
126,Scale G,Management,"Structured thinking (e.g. business process opt, taxonomy)",Good (2),Good (2),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_3.xlsx,RDG,Datasets Subject Matter Expertise,2,2,0,0,FALSE,FALSE,2019
126,Scale G,Management,Conflict resolution,Basic (1),High (3),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_3.xlsx,RDG,Datasets Subject Matter Expertise,1,3,-2,4,FALSE,TRUE,2019
126,Scale G,Data management,Data Collection,High (3),High (3),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_3.xlsx,RDG,Datasets Subject Matter Expertise,3,3,0,0,FALSE,FALSE,2019
126,Scale G,Data management,Data Ownership & Stewardship,Good (2),Good (2),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_3.xlsx,RDG,Datasets Subject Matter Expertise,2,2,0,0,FALSE,FALSE,2019
126,Scale G,Data management,"Data Preparation (e.g. Virtual, Imputation, Anonimization)",Good (2),Good (2),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_3.xlsx,RDG,Datasets Subject Matter Expertise,2,2,0,0,FALSE,FALSE,2019
126,Scale G,Data management,"Data Preparation (e.g. Manipulation, Aggregation)",High (3),High (3),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_3.xlsx,RDG,Datasets Subject Matter Expertise,3,3,0,0,FALSE,FALSE,2019
126,Scale G,Data management,Data Quality (Plausie),Expert (4),Expert (4),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_3.xlsx,RDG,Datasets Subject Matter Expertise,4,4,0,0,FALSE,FALSE,2019
126,Scale G,Data management,Data Analysis: Exploration,High (3),High (3),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_3.xlsx,RDG,Datasets Subject Matter Expertise,3,3,0,0,FALSE,FALSE,2019
126,Scale G,Data management,Data Analysis: Modelling,Not applicable (0),Good (2),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_3.xlsx,RDG,Datasets Subject Matter Expertise,0,2,-2,4,FALSE,TRUE,2019
126,Scale G,Data management,Data Publishing/Sharing,Good (2),High (3),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_3.xlsx,RDG,Datasets Subject Matter Expertise,2,3,-1,1,FALSE,TRUE,2019
126,Scale G,Data management,Data Ownership & Stewardship (advisory),Not applicable (0),Basic (1),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_3.xlsx,RDG,Datasets Subject Matter Expertise,0,1,-1,1,FALSE,TRUE,2019
126,Scale G,Data management,Metadata Management (advisory/operational),Not applicable (0),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_3.xlsx,RDG,Datasets Subject Matter Expertise,0,0,0,0,FALSE,FALSE,2019
126,Scale G,Data management,Master Data Management,Not applicable (0),Good (2),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_3.xlsx,RDG,Datasets Subject Matter Expertise,0,2,-2,4,FALSE,TRUE,2019
126,Scale G,Data management,Data Quality Management (advisory),Not applicable (0),Basic (1),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_3.xlsx,RDG,Datasets Subject Matter Expertise,0,1,-1,1,FALSE,TRUE,2019
126,Scale G,Data management,Data Governance (advisory),Not applicable (0),Basic (1),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_3.xlsx,RDG,Datasets Subject Matter Expertise,0,1,-1,1,FALSE,TRUE,2019
126,Scale G,Data management,Data risk (reviewing and acessing data risks),Not applicable (0),Good (2),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_3.xlsx,RDG,Datasets Subject Matter Expertise,0,2,-2,4,FALSE,TRUE,2019
126,Scale G,Subject matter experts,Prudential regulation: Banking,Not applicable (0),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_3.xlsx,RDG,Datasets Subject Matter Expertise,0,0,0,0,FALSE,FALSE,2019
126,Scale G,Subject matter experts,Prudential regulation: Insurance,High (3),High (3),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_3.xlsx,RDG,Datasets Subject Matter Expertise,3,3,0,0,FALSE,FALSE,2019
126,Scale G,Subject matter experts,National accounts,Not applicable (0),Good (2),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_3.xlsx,RDG,Datasets Subject Matter Expertise,0,2,-2,4,FALSE,TRUE,2019
126,Scale G,Subject matter experts,"Banking - stats (e.g. money and credit, rates)",Not applicable (0),Basic (1),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_3.xlsx,RDG,Datasets Subject Matter Expertise,0,1,-1,1,FALSE,TRUE,2019
126,Scale G,Subject matter experts,PRA supervisory process: banking,Not applicable (0),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_3.xlsx,RDG,Datasets Subject Matter Expertise,0,0,0,0,FALSE,FALSE,2019
126,Scale G,Subject matter experts,Monetary policy,Good (2),Basic (1),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_3.xlsx,RDG,Datasets Subject Matter Expertise,2,1,1,1,TRUE,FALSE,2019
126,Scale G,Subject matter experts,Financial Stability,Good (2),Good (2),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_3.xlsx,RDG,Datasets Subject Matter Expertise,2,2,0,0,FALSE,FALSE,2019
126,Scale G,Subject matter experts,Insurance,High (3),High (3),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_3.xlsx,RDG,Datasets Subject Matter Expertise,3,3,0,0,FALSE,FALSE,2019
126,Scale G,Subject matter experts,Financial Risk Management,Not applicable (0),Basic (1),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_3.xlsx,RDG,Datasets Subject Matter Expertise,0,1,-1,1,FALSE,TRUE,2019
126,Scale G,Technical specialists,Statistical methods,Not applicable (0),Good (2),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_3.xlsx,RDG,Datasets Subject Matter Expertise,0,2,-2,4,FALSE,TRUE,2019
126,Scale G,Technical specialists,Data science,Good (2),High (3),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_3.xlsx,RDG,Datasets Subject Matter Expertise,2,3,-1,1,FALSE,TRUE,2019
126,Scale G,Technical specialists,Economics,High (3),Good (2),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_3.xlsx,RDG,Datasets Subject Matter Expertise,3,2,1,1,TRUE,FALSE,2019
126,Scale G,Technical specialists,Mathematics,Good (2),Good (2),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_3.xlsx,RDG,Datasets Subject Matter Expertise,2,2,0,0,FALSE,FALSE,2019
126,Scale G,Technical specialists,Accountancy,Basic (1),Good (2),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_3.xlsx,RDG,Datasets Subject Matter Expertise,1,2,-1,1,FALSE,TRUE,2019
126,Scale G,Technical specialists,"Bank policy  (e.g. data policies, disclosures)",Basic (1),Good (2),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_3.xlsx,RDG,Datasets Subject Matter Expertise,1,2,-1,1,FALSE,TRUE,2019
126,Scale G,Technical specialists,"Data Management (DCAM,DAMA)",Not applicable (0),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_3.xlsx,RDG,Datasets Subject Matter Expertise,0,0,0,0,FALSE,FALSE,2019
126,Scale G,Technical specialists,Data Engineering,Not applicable (0),Basic (1),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_3.xlsx,RDG,Datasets Subject Matter Expertise,0,1,-1,1,FALSE,TRUE,2019
127,Scale G,Systems,BEEDS,High (3),High (3),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_4.xlsx,RDG,Datasets Subject Matter Expertise,3,3,0,0,FALSE,FALSE,2019
127,Scale G,Systems,BSM,Not applicable (0),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_4.xlsx,RDG,Datasets Subject Matter Expertise,0,0,0,0,FALSE,FALSE,2019
127,Scale G,Systems,MIDAS,Not applicable (0),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_4.xlsx,RDG,Datasets Subject Matter Expertise,0,0,0,0,FALSE,FALSE,2019
127,Scale G,Systems,TARSAMM,Not applicable (0),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_4.xlsx,RDG,Datasets Subject Matter Expertise,0,0,0,0,FALSE,FALSE,2019
127,Scale G,Systems,Aperture,Not applicable (0),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_4.xlsx,RDG,Datasets Subject Matter Expertise,0,0,0,0,FALSE,FALSE,2019
127,Scale G,Systems,TRAFFIC,Not applicable (0),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_4.xlsx,RDG,Datasets Subject Matter Expertise,0,0,0,0,FALSE,FALSE,2019
127,Scale G,Systems,Hub,Not applicable (0),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_4.xlsx,RDG,Datasets Subject Matter Expertise,0,0,0,0,FALSE,FALSE,2019
127,Scale G,Systems,MarkitEDM,Not applicable (0),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_4.xlsx,RDG,Datasets Subject Matter Expertise,0,0,0,0,FALSE,FALSE,2019
127,Scale G,Systems,DKAN (data inventory system),Not applicable (0),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_4.xlsx,RDG,Datasets Subject Matter Expertise,0,0,0,0,FALSE,FALSE,2019
127,Scale G,Systems,TARDIS / INTACT,Basic (1),Basic (1),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_4.xlsx,RDG,Datasets Subject Matter Expertise,1,1,0,0,FALSE,FALSE,2019
127,Scale G,Systems,MOSR / EDM,Not applicable (0),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_4.xlsx,RDG,Datasets Subject Matter Expertise,0,0,0,0,FALSE,FALSE,2019
127,Scale G,Systems,GABRIEL,Not applicable (0),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_4.xlsx,RDG,Datasets Subject Matter Expertise,0,0,0,0,FALSE,FALSE,2019
127,Scale G,Systems,RWM,Basic (1),High (3),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_4.xlsx,RDG,Datasets Subject Matter Expertise,1,3,-2,4,FALSE,TRUE,2019
127,Scale G,Systems,OSCA,Not applicable (0),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_4.xlsx,RDG,Datasets Subject Matter Expertise,0,0,0,0,FALSE,FALSE,2019
127,Scale G,Analytical tools,Excel,High (3),High (3),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_4.xlsx,RDG,Datasets Subject Matter Expertise,3,3,0,0,FALSE,FALSE,2019
127,Scale G,Analytical tools,"Programming tools for analysis (R, Python, Matlab)",Basic (1),Good (2),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_4.xlsx,RDG,Datasets Subject Matter Expertise,1,2,-1,1,FALSE,TRUE,2019
127,Scale G,Analytical tools,"Visualisation tools (Excel, tableau, power BI, SSRS)",Good (2),Good (2),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_4.xlsx,RDG,Datasets Subject Matter Expertise,2,2,0,0,FALSE,FALSE,2019
127,Scale G,Analytical tools,"Programming tools for product development (R, Python, Matlab, Shiny)",Good (2),Good (2),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_4.xlsx,RDG,Datasets Subject Matter Expertise,2,2,0,0,FALSE,FALSE,2019
127,Scale G,Analytical tools,"Database query tools (SQL type tools , NoSQL, MDx, SSAS)",Basic (1),Good (2),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_4.xlsx,RDG,Datasets Subject Matter Expertise,1,2,-1,1,FALSE,TRUE,2019
127,Scale G,Analytical tools,"Econometric tools (Eviews, Stata, X13, etc)",Not applicable (0),Basic (1),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_4.xlsx,RDG,Datasets Subject Matter Expertise,0,1,-1,1,FALSE,TRUE,2019
127,Scale G,Analytical tools,"Bank collaboration tools: Sharepoint, Collaborate, My Service",High (3),Good (2),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_4.xlsx,RDG,Datasets Subject Matter Expertise,3,2,1,1,TRUE,FALSE,2019
127,Scale G,Analytical tools,VBA,Good (2),Good (2),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_4.xlsx,RDG,Datasets Subject Matter Expertise,2,2,0,0,FALSE,FALSE,2019
127,Scale G,Analytical tools,STAR tools,High (3),High (3),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_4.xlsx,RDG,Datasets Subject Matter Expertise,3,3,0,0,FALSE,FALSE,2019
127,Scale G,Analytical tools,Programming tools for big data (e.g. Spark),Basic (1),Basic (1),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_4.xlsx,RDG,Datasets Subject Matter Expertise,1,1,0,0,FALSE,FALSE,2019
127,Scale G,Analytical tools,Version control (git),Not applicable (0),Good (2),N:/DATA/Cross Divisional Work/SkillsMatrix//RDG/Skills matrix and skills list_RDG_G_4.xlsx,RDG,Datasets Subject Matter Expertise,0,2,-2,4,FALSE,TRUE,2019
